baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene
0.31998139,1.249478919,1.338260906,0.933658686,0.350479983,0.99864796,ERRFI1
133.1559335,0.011024354,0.085522048,0.128906571,0.897431577,0.99864796,RERE
158.5418822,-0.003458345,0.091898131,-0.03763238,0.96998079,0.99864796,ENO1
0.858700459,0.175842457,0.997128444,0.176348853,0.860019884,0.99864796,CA6
1.357720659,0.13429918,0.668877986,0.200782777,0.84086843,0.99864796,SLC2A5
7.408803387,-0.369659909,0.279729469,-1.321490762,0.186337781,0.99864796,GPR157
25.06041107,-0.000603298,0.15629414,-0.003860017,0.99692016,0.999078408,H6PD
1.262144273,0.108948647,0.663088296,0.164304887,0.869491135,0.99864796,SPSB1
3.833597659,-0.234500853,0.3644264,-0.643479324,0.519913126,0.99864796,SLC25A33
1.184972344,0.43556244,0.571996378,0.761477619,0.446371842,0.99864796,TMEM201
242.4067197,-0.150092801,0.103632708,-1.448314959,0.147528986,0.99864796,PIK3CD
35.49462086,-0.041456006,0.131238736,-0.315882392,0.752091777,0.99864796,CLSTN1
8.26200624,-0.106073669,0.258563475,-0.410242277,0.681628231,0.99864796,CTNNBIP1
29.31741679,-0.015169782,0.142096756,-0.106756707,0.914981994,0.99864796,LZIC
8.193500988,-0.106372567,0.253097791,-0.420282478,0.674279108,0.99864796,NMNAT1
7.330853636,-0.187824121,0.275960639,-0.680619243,0.496112448,0.99864796,RBP7
31.16011886,-0.121826884,0.124544505,-0.978179518,0.327985545,0.99864796,UBE4B
44.76099963,-0.04801245,0.151740945,-0.316410641,0.751690841,0.99864796,KIF1B
113.6951776,-0.159622552,0.138962593,-1.148672805,0.250690924,0.99864796,PGD
2.25729688,-0.076926423,0.506878736,-0.151764944,0.879372332,0.99864796,CENPS-CORT
1.79446845,-0.008602346,0.634921763,-0.013548671,0.989190055,0.99864796,CENPS
0.517628345,1.274222626,1.33082916,0.957465214,0.338332496,0.99864796,CORT
42.20558676,-0.00516134,0.141170038,-0.036561155,0.970834917,0.99864796,DFFA
4.59041374,0.214083227,0.30176978,0.709425665,0.478060365,0.99864796,PEX14
10.33599785,0.079571433,0.210355927,0.378270461,0.705229687,0.99864796,CASZ1
0.212432432,0.092581486,1.798545293,0.05147576,0.958946417,0.99864796,C1orf127
60.57970225,-0.078426805,0.109288854,-0.717610278,0.472997618,0.99864796,TARDBP
29.84021727,-0.010110724,0.159285917,-0.063475314,0.949388016,0.99864796,SRM
16.73573181,-0.179914821,0.17713899,-1.015670358,0.309786388,0.99864796,EXOSC10
12.80606213,-0.128927857,0.200583128,-0.642765215,0.520376457,0.99864796,MTOR
11.62860674,0.25760933,0.184877965,1.393402018,0.163498256,0.99864796,UBIAD1
2.249257562,-0.032751336,0.472030011,-0.069384013,0.944683954,0.99864796,FBXO2
9.238875877,0.168252146,0.232789408,0.722765471,0.469823985,0.99864796,FBXO44
4.694648185,0.410053175,0.332624845,1.232779755,0.217657947,0.99864796,FBXO6
13.45013217,-0.099624605,0.197115452,-0.505412459,0.61326917,0.99864796,MAD2L2
7.154384845,-0.087766724,0.360516909,-0.243446899,0.807659216,0.99864796,DRAXIN
43.31356857,0.134550592,0.156119185,0.86184534,0.388772631,0.99864796,AGTRAP
42.73498042,-0.10339587,0.12320642,-0.839208466,0.401352337,0.99864796,MTHFR
3.968482871,-0.449618997,0.336749488,-1.335173514,0.181819563,0.99864796,CLCN6
78.83629849,0.069485015,0.085469926,0.812976195,0.416231707,0.99864796,KIAA2013
7.27923255,-0.204248509,0.230566017,-0.885856953,0.375694615,0.99864796,PLOD1
39.10654081,-0.157737088,0.145233799,-1.086090764,0.277438838,0.99864796,MFN2
28.93700976,-0.279079754,0.188428286,-1.481092674,0.13858188,0.99864796,MIIP
5.796242817,-0.26546691,0.283985988,-0.934788759,0.349897174,0.99864796,TNFRSF8
524.9982524,-0.058370942,0.095269406,-0.612693458,0.540079049,0.99864796,TNFRSF1B
35.15355669,-0.081446815,0.12692733,-0.641680674,0.52108054,0.99864796,VPS13D
10.0921326,-0.273657216,0.237339126,-1.153021927,0.248901385,0.99864796,DHRS3
0.470504363,-1.305775615,1.09669123,-1.190650184,0.233790942,0.99864796,PDPN
152.9338143,0.05376561,0.081971026,0.65590993,0.511882078,0.99864796,PRDM2
7.603437817,-0.133924917,0.350390794,-0.382215856,0.702301262,0.99864796,KAZN
1.427635223,-0.558851001,0.745061409,-0.750073744,0.453210292,0.99864796,TMEM51
2.545528202,0.559830283,0.502927959,1.113142096,0.265647407,0.99864796,FHAD1
259.9661123,-0.117344037,0.078390367,-1.496919078,0.134414315,0.99864796,EFHD2
1.396863072,0.312255112,0.697970975,0.447375497,0.654603965,0.99864796,CTRC
6.717318015,0.17849662,0.28157909,0.633912909,0.526137661,0.99864796,CASP9
19.0616982,0.116154349,0.164657145,0.705431577,0.480541699,0.99864796,DNAJC16
5.031665323,-0.264331833,0.376641938,-0.701812002,0.482796413,0.99864796,AGMAT
37.9488573,-0.042493386,0.130668749,-0.325199299,0.745030239,0.99864796,DDI2
48.35935706,-0.099404692,0.094431473,-1.052664846,0.292494625,0.99864796,PLEKHM2
1.056023263,0.471986143,0.598008566,0.789263181,0.429958201,0.99864796,SLC25A34
0.961306476,-2.184457367,0.969124457,-2.254052461,0.024192868,0.99864796,FBLIM1
3.541593236,-0.602840097,0.401555327,-1.501262857,0.133287588,0.99864796,UQCRHL
122.2236766,0.045585489,0.091739704,0.496900325,0.619259342,0.99864796,SPEN
9.430839359,-0.423374192,0.243002792,-1.742260608,0.081462853,0.99864796,ZBTB17
0.305043377,-0.884217939,1.134564736,-0.779345515,0.43577621,0.99864796,SRARP
2.060698223,-0.457451154,0.444759215,-1.028536653,0.303697459,0.99864796,ARHGEF19
0.226498913,-0.319615814,1.366676328,-0.233863577,0.815090891,0.99864796,CPLANE2
10.97865168,0.054395196,0.210948458,0.257860127,0.796514859,0.99864796,FBXO42
61.53269718,3.9e-05,0.100296104,0.000388652,0.999689901,1.0,SZRD1
34.6112168,-0.042303553,0.116402075,-0.363426108,0.716286602,0.99864796,NECAP2
10.51115642,0.13459086,0.226012937,0.595500689,0.551508838,0.99864796,NBPF1
8.565566061,-0.168590673,0.237441897,-0.710029172,0.477686047,0.99864796,CROCC
3.980026613,-0.056470795,0.321068258,-0.175884078,0.860385014,0.99864796,ATP13A2
11.51524919,0.0136092,0.197257251,0.068992142,0.944995874,0.99864796,SDHB
54.23358244,-0.327653195,0.223823462,-1.463891195,0.14322368,0.99864796,PADI2
43.70893868,-0.329519977,0.233639235,-1.410379454,0.158427669,0.99864796,PADI4
0.136017613,0.092580353,2.107603044,0.043926845,0.964962716,0.99864796,PADI6
51.97120111,-0.007212757,0.10947734,-0.065883563,0.947470527,0.99864796,RCC2
3.985101077,0.19746643,0.363051799,0.543907044,0.586505442,0.99864796,ARHGEF10L
0.240750979,-1.192237376,1.881374154,-0.633705621,0.526272956,0.99864796,KLHDC7A
0.941235363,0.798960268,0.63373803,1.260710624,0.207413125,0.99864796,ALDH4A1
8.216847611,0.280976525,0.24537062,1.145110713,0.252163298,0.99864796,IFFO2
77.50102976,-0.103695634,0.085594729,-1.211472192,0.225714486,0.99864796,UBR4
23.22225336,0.284794184,0.163105388,1.746074656,0.08079798,0.99864796,EMC1
13.25802776,-0.029477759,0.188566915,-0.156325189,0.875776703,0.99864796,MRTO4
17.84767454,0.119672916,0.173424565,0.690057467,0.490158049,0.99864796,AKR7A2
2.423651059,0.312611716,0.445451636,0.701785988,0.482812639,0.99864796,SLC66A1
370.7200451,-0.144229305,0.12607033,-1.144038449,0.252607692,0.99864796,CAPZB
19.37456459,-0.281324341,0.143500131,-1.960446571,0.049943617,0.99864796,MICOS10
0.594476123,-1.428117902,0.993323337,-1.437717055,0.150514352,0.99864796,NBL1
0.146849686,0.229979758,1.660834958,0.138472373,0.889867102,0.99864796,MICOS10-NBL1
6.604344156,0.154186796,0.259660244,0.593802093,0.552644489,0.99864796,TMCO4
6.279570148,0.124181209,0.238841014,0.519932512,0.603110614,0.99864796,OTUD3
0.152535804,0.22998007,1.764992591,0.13030087,0.896328392,0.99864796,PLA2G2D
0.491604358,-0.345254026,1.132996399,-0.304726498,0.760574466,0.99864796,PLA2G2C
0.872226496,-0.071041489,0.709773368,-0.100090384,0.920272569,0.99864796,UBXN10
0.658501859,-0.27656641,0.793638556,-0.348479049,0.727480445,0.99864796,VWA5B1
3.618136301,0.066633982,0.431140931,0.154552671,0.877173985,0.99864796,CAMK2N1
8.67761544,0.162746558,0.236203645,0.68900951,0.490817283,0.99864796,MUL1
79.80135482,-0.017040812,0.167066038,-0.102000454,0.918756314,0.99864796,CDA
122.4702909,-0.287565459,0.191428715,-1.502206496,0.133043788,0.99864796,PINK1
25.49326796,-0.006805032,0.153715978,-0.044270169,0.96468905,0.99864796,DDOST
109.1234291,0.112565746,0.078432245,1.4351973,0.151230883,0.99864796,HP1BP3
64.52059739,0.190988645,0.099339065,1.922593537,0.054531116,0.99864796,EIF4G3
126.4958369,-0.096426337,0.138980858,-0.693810197,0.487801247,0.99864796,ECE1
3.619296845,-0.531427947,0.437707166,-1.214117541,0.224702843,0.99864796,NBPF3
33.50465179,-0.251745528,0.258898049,-0.972373217,0.330864911,0.99864796,ALPL
12.63040951,0.278259046,0.653469511,0.425817947,0.670240508,0.99864796,RAP1GAP
126.8396027,-0.17411294,0.075579443,-2.303707652,0.02123906,0.99864796,USP48
0.379914207,-0.456070034,1.017411983,-0.448264854,0.653962063,0.99864796,LDLRAD2
215.4308472,-0.119952534,0.0630528,-1.90241406,0.057117044,0.99864796,CDC42
0.302171754,1.547893621,1.185777481,1.305382879,0.191762505,0.99864796,WNT4
23.67962852,-0.178790011,0.147554127,-1.211691017,0.225630679,0.99864796,ZBTB40
3.001524098,-0.140543828,0.436784217,-0.321769475,0.747627341,0.99864796,C1QA
0.937840427,1.462331132,0.850523451,1.719330761,0.085554162,0.99864796,C1QB
1.30966323,0.130581194,0.64501308,0.202447359,0.839567008,0.99864796,EPHB2
11.36185218,-0.161841486,0.200000026,-0.809207323,0.418395903,0.99864796,KDM1A
21.78445841,0.02307229,0.167906723,0.137411351,0.890705659,0.99864796,LUZP1
0.381490524,-0.491044809,2.57137192,-0.190966077,0.848552171,0.99864796,HTR1D
91.14236964,0.295919418,0.095813498,3.088494054,0.002011737,0.99864796,HNRNPR
1.681869756,-0.404208462,0.520009458,-0.777309828,0.436975998,0.99864796,ZNF436
6.811186992,-0.245761594,0.291756495,-0.84235175,0.399591092,0.99864796,TCEA3
0.204759597,-1.005036471,1.816985262,-0.55313408,0.580171602,0.99864796,ASAP3
60.4303322,-0.264414646,0.225237976,-1.173934571,0.240421234,0.99864796,E2F2
7.492910109,-0.378405547,0.260015973,-1.455316545,0.145581648,0.99864796,ID3
196.8015862,0.176442316,0.127353024,1.385458389,0.165912348,0.99864796,RPL11
22.94921085,-0.095034,0.14589725,-0.651376227,0.514803653,0.99864796,ELOA
79.39416499,-0.219731952,0.291727259,-0.753210219,0.4513236,0.99864796,PITHD1
63.43594447,0.115967631,0.099443167,1.166169935,0.243545746,0.99864796,LYPLA2
2.526106905,-0.426938988,0.401435793,-1.063529949,0.287541691,0.99864796,GALE
7.839271752,0.061459103,0.219698046,0.27974351,0.779674294,0.99864796,HMGCL
5.518678102,-0.26118987,0.286936942,-0.91026923,0.362680542,0.99864796,FUCA1
6.117034415,-0.17106226,0.337323383,-0.507116519,0.612073065,0.99864796,CNR2
41.30081738,0.242470505,0.119805404,2.023869521,0.042983579,0.99864796,PNRC2
57.44241901,-0.032318017,0.106340153,-0.303911698,0.761195166,0.99864796,SRSF10
1.710410104,0.05403522,0.510946032,0.105755239,0.915776552,0.99864796,IFNLR1
0.448553825,0.220994309,0.885518044,0.249564998,0.80292377,0.99864796,STPG1
31.85309506,-0.024153061,0.147749896,-0.163472611,0.870146336,0.99864796,NIPAL3
51.08292701,-0.061285088,0.15542726,-0.394300771,0.693358994,0.99864796,RCAN3
0.435264202,-1.457270092,0.881584206,-1.653012931,0.098328232,0.99864796,NCMAP
226.3097187,0.022951679,0.071243753,0.322157069,0.747333706,0.99864796,SRRM1
6.247248852,-0.107281133,0.291433988,-0.368114692,0.712787716,0.99864796,CLIC4
223.3872214,0.11900962,0.137572685,0.865067214,0.387001898,0.99864796,RUNX3
79.84116777,0.06933704,0.099294928,0.698293874,0.48499343,0.99864796,SYF2
170.277322,0.089758809,0.088683828,1.012121501,0.311479963,0.99864796,RSRP1
33.55711822,-0.01767244,0.150631674,-0.117322202,0.906604732,0.99864796,RHD
56.00185477,-0.003790964,0.118401475,-0.032017874,0.974457796,0.99864796,TMEM50A
0.810145883,0.084072547,0.99549548,0.084452967,0.932696296,0.99864796,RHCE
32.56087202,-0.109973101,0.134854775,-0.815492822,0.414790271,0.99864796,MACO1
70.03111303,-0.293604503,0.131722213,-2.228967292,0.025816081,0.99864796,LDLRAP1
7.864895294,-0.394795681,0.262500608,-1.503980065,0.1325865,0.99864796,MAN1C1
7.058471599,0.044962478,0.237936956,0.188968029,0.850117874,0.99864796,SELENON
7.902927419,0.078350675,0.22840151,0.343039216,0.731568958,0.99864796,MTFR1L
1.497016215,-0.863670136,0.7500254,-1.151521184,0.249517885,0.99864796,AUNIP
4.513472771,-0.259455602,0.285974596,-0.907268009,0.364265087,0.99864796,PAQR7
14.65739205,-0.104343872,0.221320219,-0.471461093,0.637311497,0.99864796,STMN1
19.35561911,0.02076846,0.152970976,0.135767325,0.892005223,0.99864796,PAFAH2
0.565488948,-1.126900701,1.021242197,-1.10346077,0.269827119,0.99864796,SLC30A2
1.76018323,0.250118007,0.579795815,0.431389812,0.666184957,0.99864796,PDIK1L
0.140648391,0.229980546,1.810052487,0.127057391,0.898894975,0.99864796,FAM110D
5.680702446,-0.601656171,0.272278287,-2.209710433,0.027125265,0.99864796,ZNF593
0.62479937,-1.087060015,0.957637343,-1.135147896,0.256313356,0.99864796,CNKSR1
4.281281227,-0.324111389,0.313487034,-1.033890891,0.301187174,0.99864796,CEP85
349.6641847,-0.067188074,0.100940695,-0.665619295,0.50565447,0.99864796,SH3BGRL3
3.632157578,0.534105274,0.377034471,1.416595337,0.156601273,0.99864796,UBXN11
155.476517,0.244849662,0.177224669,1.381577763,0.167101386,0.99864796,CD52
0.783803785,0.721022323,0.815727935,0.883900492,0.376749932,0.99864796,CRYBG2
8.423326566,-0.519430197,0.375131525,-1.384661543,0.166155983,0.99864796,ZNF683
29.47641971,-0.066897384,0.157975067,-0.42346799,0.671953848,0.99864796,LIN28A
25.89828059,0.099089417,0.138603776,0.714911384,0.474663802,0.99864796,DHDDS
273.3085988,-0.02138689,0.066666227,-0.320805468,0.748357815,0.99864796,HMGN2
76.5938736,-0.256291985,0.111664538,-2.295195862,0.021721902,0.99864796,RPS6KA1
61.89449119,0.011614813,0.121031831,0.095964943,0.923548415,0.99864796,ARID1A
5.444904738,0.388391856,0.275024541,1.412207998,0.157888726,0.99864796,PIGV
77.27812014,-0.298464381,0.150293673,-1.985874548,0.047047256,0.99864796,ZDHHC18
0.498325489,1.05861362,1.066340893,0.992753469,0.320830111,0.99864796,SFN
15.07977626,0.140659285,0.176799367,0.795587037,0.426272103,0.99864796,GPN2
4.860171528,0.178555343,0.300405949,0.594380182,0.55225786,0.99864796,GPATCH3
24.52862302,0.183879859,0.134585975,1.366263151,0.171856382,0.99864796,NUDC
1.070834658,-0.613056405,0.849120019,-0.721990286,0.47030045,0.99864796,KDF1
0.521576091,-1.040090172,0.887431817,-1.17202263,0.241187971,0.99864796,TRNP1
11.66248992,-0.188613975,0.206577196,-0.913043545,0.36121964,0.99864796,SLC9A1
37.01848193,-0.136223029,0.152644922,-0.89241769,0.372169093,0.99864796,WDTC1
4.837197411,0.003795342,0.336272392,0.01128651,0.990994859,0.99864796,TMEM222
27.39144149,0.066462254,0.137594339,0.483030438,0.629074125,0.99864796,SYTL1
3.577711166,0.074488137,0.375836399,0.198192983,0.842894077,0.99864796,MAP3K6
459.4214261,-0.12504877,0.10302551,-1.213765111,0.224837433,0.99864796,WASF2
12.99698998,0.00542044,0.204881102,0.026456516,0.978893216,0.99864796,AHDC1
189.5555319,-0.003643767,0.101517417,-0.035893027,0.971367656,0.99864796,FGR
239.7321748,0.129346773,0.356837418,0.362480969,0.716992643,0.99864796,IFI6
13.26737994,0.268430536,0.189254686,1.418356091,0.156086828,0.99864796,FAM76A
17.57317051,0.111866962,0.154167847,0.725617979,0.468072996,0.99864796,STX12
15.89604294,-0.04066965,0.156033714,-0.260646557,0.794365083,0.99864796,PPP1R8
69.38484958,-0.161626925,0.151241986,-1.068664394,0.285220921,0.99864796,THEMIS2
65.42901434,-0.362197378,0.151236216,-2.394911666,0.01662437,0.99864796,RPA2
0.667279139,-0.122525074,0.775964993,-0.15790026,0.874535393,0.99864796,SMPDL3B
38.32737357,-0.185307242,0.167727839,-1.104809092,0.26924232,0.99864796,XKR8
18.26378089,0.11941382,0.15264407,0.782302389,0.434036883,0.99864796,EYA3
285.1906372,-0.09637357,0.151235808,-0.637240419,0.523968254,0.99864796,PTAFR
94.0960046,0.119773947,0.074535014,1.606948753,0.10806561,0.99864796,DNAJC8
27.38595937,0.018344702,0.134447276,0.136445319,0.891469249,0.99864796,ATP5IF1
26.76377651,-0.062985939,0.16513609,-0.381418374,0.702892829,0.99864796,SESN2
8.895928679,-0.174413058,0.243345985,-0.716728726,0.473541497,0.99864796,MED18
45.65109462,0.092429635,0.146727551,0.629940554,0.528733479,0.99864796,PHACTR4
4.121161414,-0.08832581,0.314718762,-0.280649968,0.778978887,0.99864796,RCC1
7.92412023,-0.025368099,0.248633027,-0.102030287,0.918732635,0.99864796,TRNAU1AP
12.98463554,0.270095924,0.198907788,1.357895165,0.174496952,0.99864796,TAF12
0.51213415,-1.205872159,1.040579229,-1.158847039,0.24651854,0.99864796,RAB42
40.34180417,0.021989521,0.108806953,0.202096653,0.839841164,0.99864796,GMEB1
31.02583954,-0.10211958,0.132530296,-0.770537625,0.440981045,0.99864796,YTHDF2
1.24740483,-0.182069995,0.719335541,-0.253108577,0.800184312,0.99864796,OPRD1
468.5676267,-0.006608906,0.187655267,-0.035218335,0.971905642,0.99864796,EPB41
198.3243414,-0.512963283,0.253185971,-2.02603359,0.042761343,0.99864796,TMEM200B
111.1959208,-0.041472586,0.072907682,-0.568836978,0.569466778,0.99864796,SRSF4
3.162153687,-0.195108589,0.399046431,-0.488937062,0.624886256,0.99864796,MECR
0.162788415,0.367378263,1.88827064,0.194558055,0.845738943,0.99864796,MATN1
624.1949288,-0.072825602,0.06756482,-1.077862739,0.281095016,0.99864796,LAPTM5
0.897522152,-0.208722677,0.680887957,-0.30654482,0.759189859,0.99864796,SDC3
56.16350798,0.139935759,0.108201939,1.293283287,0.195913099,0.99864796,PUM1
5.867239211,0.075088715,0.261488402,0.287158874,0.773990675,0.99864796,SNRNP40
23.39014071,0.095803812,0.157763259,0.607263139,0.543676297,0.99864796,ZCCHC17
6.242509035,0.168959409,0.33468398,0.504832675,0.613676364,0.99864796,FABP3
3.044093993,-0.228630356,0.426722984,-0.535781677,0.592109447,0.99864796,SERINC2
13.96355343,-0.061982337,0.172681866,-0.358939468,0.719640373,0.99864796,PEF1
0.24717219,-0.754142434,1.748352719,-0.43134456,0.666217855,0.99864796,COL16A1
0.193714938,0.092581681,1.68530994,0.054934513,0.956190636,0.99864796,ADGRB2
3.673359487,-0.630430614,0.402518543,-1.566215085,0.117298272,0.99864796,SPOCD1
378.8564772,0.083314779,0.068750111,1.211849373,0.225570045,0.99864796,PTP4A2
80.9559044,0.015045896,0.090051977,0.167080135,0.867306996,0.99864796,KHDRBS1
5.017107823,0.019528114,0.327384956,0.059648783,0.952435364,0.99864796,TMEM39B
101.2774982,-0.035736409,0.08487008,-0.421071941,0.67370255,0.99864796,KPNA6
22.54667842,0.202947432,0.161866216,1.253797345,0.209915674,0.99864796,TXLNA
7.758559248,-0.046335731,0.278123109,-0.166601515,0.867683601,0.99864796,CCDC28B
0.35942343,0.229981267,1.216741337,0.189014099,0.850081767,0.99864796,IQCC
3.144544664,0.003260297,0.360034056,0.009055525,0.992774835,0.998891691,TMEM234
26.37776833,-0.017264717,0.148911357,-0.115939558,0.907700444,0.99864796,EIF3I
0.40233614,-0.688381494,1.215445329,-0.566361545,0.571148031,0.99864796,FAM167B
32.13149543,-0.063871594,0.153571936,-0.41590668,0.677478292,0.99864796,LCK
