baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene
0.059166774,0.028129664,2.704120203,0.01040252,0.99170014,0.999962279,PPY
11.15989545,-0.417520212,0.184190071,-2.266790008,0.023403057,0.999962279,MPP2
747.2514979,-0.000555655,0.032432145,-0.017132859,0.986330625,0.999962279,SMURF2
784.3436968,-0.105058993,0.067629404,-1.553451407,0.12031533,0.999962279,DUSP3
0.200091687,0.118729059,0.847530237,0.140088287,0.888590235,0.999962279,CACNG1
1345.64709,-0.01853753,0.033306187,-0.556579178,0.577814983,0.999962279,EFTUD2
20.05342522,0.297444251,0.160951532,1.848036162,0.064597112,0.999962279,HLF
585.7593108,-0.045857799,0.072250472,-0.634705878,0.525620259,0.999962279,SLC16A6
8215.972718,0.025441365,0.102516003,0.248169692,0.804003116,0.999962279,PRKAR1A
0.498439354,-1.508546283,1.034400219,-1.458377768,0.144736445,0.999962279,EFNB3
96.05987549,0.043497706,0.090474619,0.480772468,0.63067822,0.999962279,FAM20A
1576.303714,-0.040000745,0.051597591,-0.775244433,0.438195237,0.999962279,YWHAE
1.19834426,0.321683982,0.336747424,0.955267833,0.33944227,0.999962279,SDHCP5
362.9989378,-0.107717115,0.13021941,-0.827197076,0.408125369,0.999962279,MMD
243.5727835,0.036639373,0.048393201,0.7571182,0.448979051,0.999962279,RANGRF
390.7667499,0.020463865,0.055827262,0.366556838,0.713949609,0.999962279,DPH1
710.2039843,-0.052671131,0.089764988,-0.586766983,0.557360214,0.999962279,MAP2K6
151.037694,-0.031232752,0.063174154,-0.494391301,0.621029856,0.999962279,DHRS7B
5330.508979,-0.052833317,0.055941655,-0.944436072,0.344946855,0.999962279,WSB1
8.273527383,-0.556814263,0.248819475,-2.237824284,0.025232516,0.999962279,RCVRN
0.009045578,-0.076055702,3.362944454,-0.022615807,0.981956735,0.999962279,MYH1
4966.570553,-0.025466352,0.047865593,-0.532038785,0.594699133,0.999962279,NHERF1
127.465272,0.054546276,0.070536887,0.773301435,0.439344007,0.999962279,MYH3
339.5959091,-0.01334918,0.053396468,-0.250001171,0.802586443,0.999962279,NAT9
482.2192725,-0.028888532,0.04286465,-0.673947703,0.500344563,0.999962279,TMEM104
2.005225064,0.48601496,0.303018398,1.603912379,0.108733368,0.999962279,VTN
334.1849492,0.010158484,0.027757873,0.365967676,0.714389196,0.999962279,TNFAIP1
367.1748876,-0.084046735,0.041031227,-2.048360289,0.04052471,0.999962279,IFT20
31.20691993,0.092899924,0.091214385,1.018478876,0.308450434,0.999962279,TMEM97
4.567925875,0.108588145,0.213822544,0.50784236,0.6115639,0.999962279,CDR2L
24.07773858,0.103461544,0.252290218,0.410089401,0.681740368,0.999962279,PMP22
0.008685918,-0.076055702,3.362944454,-0.022615807,0.981956735,0.999962279,FOXN1
2389.66219,-0.006146873,0.067573126,-0.090966244,0.927519413,0.999962279,UNC119
253.617443,-0.012146595,0.054829534,-0.221533803,0.82467682,0.999962279,ALDOC
3178.383737,-0.009681444,0.028374216,-0.341205694,0.732948737,0.999962279,SUPT6H
175.2959577,-0.178076147,0.086173861,-2.066475205,0.038783631,0.999962279,RAB34
3785.211717,-0.004974429,0.061455154,-0.08094405,0.935486448,0.999962279,PHF12
0,NA,NA,NA,NA,NA,PHOX2B
1475.448946,0.017073732,0.063104797,0.270561563,0.786728261,0.999962279,TMEM33
0.219051471,-0.279880279,0.952517624,-0.293832127,0.768886184,0.999962279,GABRA4
10.12262771,-0.007932984,0.158330178,-0.050104054,0.960039469,0.999962279,GNRHR
1139.16934,0.006243257,0.038697937,0.161333081,0.87183107,0.999962279,SLAIN2
1119.377801,-0.011419479,0.018606728,-0.613728509,0.539394746,0.999962279,OCIAD1
0,NA,NA,NA,NA,NA,UGT2B10
0.03661217,0.278762651,3.362944454,0.082892434,0.93393707,0.999962279,CWH43
352.3904201,-0.025488866,0.041019025,-0.621391326,0.534342178,0.999962279,DCUN1D4
177.27827,0.004155969,0.073606811,0.056461745,0.95497397,0.999962279,USP46
1.00820115,-0.734781904,0.680216588,-1.080217563,0.280045309,0.999962279,SULT1E1
0,NA,NA,NA,NA,NA,ODAM
0,NA,NA,NA,NA,NA,SMR3A
493.4140698,0.030443197,0.080575728,0.377820941,0.705563616,0.999962279,CHIC2
0.345045684,-0.189376344,0.626538341,-0.302258189,0.762455249,0.999962279,NMU
9.925396658,0.040461809,0.180955286,0.223601142,0.823067675,0.999962279,CRACD
735.738335,0.002229555,0.075898118,0.029375632,0.976565007,0.999962279,LAMTOR3
30.43034505,-0.484825522,0.225170169,-2.15315166,0.031306761,0.999962279,PF4V1
1683.213449,0.009925122,0.049480076,0.200588252,0.841020545,0.999962279,NFKB1
14.59046095,-1.029101327,0.31635383,-3.253007331,0.001141906,0.999962279,AREG
2019.871769,-0.042215827,0.053954416,-0.782435072,0.433958929,0.999962279,MANBA
8854.566365,0.028930633,0.055177472,0.524319654,0.600056229,0.999962279,UBE2D3
11.39580653,0.04529515,0.164984483,0.274541879,0.783668225,0.999962279,MAPK10
1677.349333,-0.046307894,0.069726314,-0.664137984,0.506602001,0.999962279,ELF2
177.9080782,-0.087176595,0.042947813,-2.029826188,0.04237421,0.999962279,NDUFC1
0.174029408,-0.220994827,1.049566365,-0.210558221,0.833232016,0.999962279,UCP1
731.1861112,-0.005639215,0.079105219,-0.071287517,0.94316893,0.999962279,TBC1D9
430.6754144,0.016700805,0.032407368,0.515339736,0.606315636,0.999962279,ZNF330
796.1613503,-0.02149191,0.116380085,-0.184669997,0.85348788,0.999962279,INPP4B
637.4113205,0.078068273,0.08409352,0.928350647,0.35322571,0.999962279,GAB1
1272.813772,-0.004763875,0.124120102,-0.038381171,0.969383773,0.999962279,KLHL2
0.574276104,1.289591836,0.470321843,2.741934813,0.006107846,0.999962279,IL2
1.011436065,-0.638768908,0.429023845,-1.488889059,0.136516585,0.999962279,CPE
4198.109663,-0.083446483,0.05054281,-1.651006017,0.098737346,0.999962279,RPL34
42.49433733,0.092362924,0.077857663,1.186304861,0.235501927,0.999962279,WFS1
0.24374536,-0.35386461,0.898996271,-0.393621888,0.693860219,0.999962279,ANXA10
288.4783009,-0.027380542,0.043247204,-0.633117044,0.526657213,0.999962279,GRPEL1
99.30127762,0.001623645,0.046033341,0.035271057,0.971863602,0.999962279,GAR1
331.3016812,-0.100616909,0.033273059,-3.02397534,0.002494768,0.999962279,FRG1
738.5161302,-0.005230103,0.056684858,-0.092266324,0.926486444,0.999962279,CLCN3
0.164533177,0.25159863,1.039683657,0.241995369,0.808783752,0.999962279,AADAT
825.6366542,-0.014723957,0.057676803,-0.255283866,0.798503861,0.999962279,GALNT7
2144.792967,-0.040984782,0.028942122,-1.416094561,0.15674782,0.999962279,DHX15
0.197539631,-0.190796916,0.993434468,-0.192057878,0.847696869,0.999962279,SOD3
461.77344,-0.052565646,0.041582019,-1.264143675,0.206178463,0.999962279,SEPSECS
0.050735546,0.087014058,2.756675955,0.031564848,0.974819077,0.999962279,CPZ
48.58313525,-0.047329395,0.130604427,-0.36238737,0.717062576,0.999962279,TRIM2
151.9075452,-0.136865135,0.077529174,-1.765337203,0.077507111,0.999962279,SLC2A9
1247.671962,-0.055751072,0.042198032,-1.321177063,0.186442332,0.999962279,FBXW7
5.781685859,0.180396711,0.191878233,0.940162459,0.347134235,0.999962279,NEIL3
50.13239094,-0.009517956,0.091793584,-0.10368868,0.91741641,0.999962279,TBC1D19
14.29262898,0.139278299,0.149097919,0.934139797,0.350231786,0.999962279,CLNK
882.9880544,0.024580831,0.041912556,0.586478944,0.557553707,0.999962279,NSD2
31.20425911,0.037085302,0.106140198,0.349399215,0.726789622,0.999962279,SH3D19
1085.533807,-0.015994355,0.037374504,-0.427948276,0.668688779,0.999962279,STIM2
0.069621202,-0.104736247,1.925837049,-0.054384792,0.956628595,0.999962279,NKX3-2
1088.064436,-0.038227292,0.063005804,-0.606726519,0.54403242,0.999962279,MFSD10
0.094349249,-0.030752333,1.881285446,-0.016346447,0.986958003,0.999962279,GLRB
2116.581772,-0.105512452,0.091501558,-1.153121913,0.248860349,0.999962279,BST1
1932.521496,-0.02314986,0.087435171,-0.264765994,0.791189735,0.999962279,RAPGEF2
0.401152167,0.298185255,0.54592737,0.546199498,0.584928811,0.999962279,HGFAC
161.8176926,0.001234585,0.078663016,0.015694607,0.987478029,0.999962279,SNX25
25.53357701,0.108762173,0.113693149,0.956629081,0.338754505,0.999962279,LRP2BP
185.0231259,0.002380549,0.045387618,0.052449314,0.958170681,0.999962279,UFSP2
3833.142514,0.039293326,0.086441787,0.454564016,0.649422927,0.999962279,KLF3
775.583899,0.064975099,0.069236004,0.938458244,0.348008966,0.999962279,KLHL5
2.109570866,-0.460886785,0.352893157,-1.306023584,0.191544537,0.999962279,FAM149A
28.44353032,0.208285983,0.140604168,1.481364219,0.138509544,0.999962279,NCAPG
145.4110307,-0.021343239,0.054628168,-0.390700251,0.696018814,0.999962279,UGDH
3.48066572,-0.518487518,0.327133676,-1.584940825,0.11297978,0.999962279,PPARGC1A
0.204822016,0.118729055,0.849878564,0.1397012,0.888896078,0.999962279,DDX25
0.270113872,-0.175698146,0.727683804,-0.241448476,0.809207545,0.999962279,CRYAB
0.165407773,-0.059438048,1.185835301,-0.050123359,0.960024086,0.999962279,DBX1
830.2578068,-0.065239149,0.063999443,-1.019370577,0.308027069,0.999962279,HTATIP2
3559.120828,-0.068798679,0.053571218,-1.284247071,0.19905552,0.999962279,CTSC
17.70809084,-0.008800575,0.106311149,-0.082781295,0.934025442,0.999962279,CCDC34
439.2146191,-0.147026041,0.140263134,-1.04821585,0.29453917,0.999962279,ZBTB16
185.0894288,-0.043243357,0.041854157,-1.033191442,0.301514317,0.999962279,ELP4
572.6036143,-0.048164392,0.036257297,-1.328405478,0.184044191,0.999962279,ZPR1
348.9284065,-0.062586856,0.047319956,-1.322631346,0.185958005,0.999962279,MTCH2
3110.703528,0.048376977,0.037567334,1.287740487,0.197836315,0.999962279,FNBP4
9.971340567,-0.185416006,0.136174064,-1.361610282,0.173320909,0.999962279,TECTA
306.28996,-0.007786011,0.061289848,-0.127035897,0.898911987,0.999962279,SC5D
155.1076105,0.055147641,0.103156594,0.534601226,0.592925636,0.999962279,CRTAM
68.59519285,-0.084477993,0.11855518,-0.712562648,0.476116432,0.999962279,JHY
669.3304055,-0.007031538,0.135616358,-0.051848749,0.958649212,0.999962279,B3GAT1
11354.81623,-0.003229958,0.051344481,-0.062907607,0.949840077,0.999962279,HSPA8
0.074463144,-0.1787213,2.112236778,-0.084612342,0.932569587,0.999962279,P2RX3
143.527571,-0.087302314,0.064979484,-1.343536581,0.179098289,0.999962279,VWA5A
629.8952363,-0.052134157,0.058280355,-0.894540824,0.371032597,0.999962279,DNAJC4
151.5678051,-0.11462138,0.071742975,-1.597666945,0.110117119,0.999962279,SIAE
399.8115382,0.00181945,0.046402376,0.039210276,0.968722741,0.999962279,SNX15
1295.417879,-0.043980681,0.035568932,-1.236491484,0.216275929,0.999962279,LPXN
346.444165,0.166128248,0.106896255,1.554107286,0.120158828,0.999962279,DTX4
2687.683222,-0.006593206,0.09652101,-0.068308506,0.945540053,0.999962279,ATG2A
5558.056682,-0.008378476,0.059816158,-0.140070443,0.888604333,0.999962279,EHD1
919.6251991,0.01624115,0.037397793,0.434280969,0.664084422,0.999962279,OSBP
2935.266875,0.010688279,0.084858857,0.125953605,0.89976865,0.999962279,UNC93B1
99.78357224,0.052176565,0.051578271,1.011599716,0.311729482,0.999962279,PUS3
346.4703441,-0.036027991,0.033737159,-1.067902334,0.285564569,0.999962279,DCPS
1441.38398,0.064594246,0.048426218,1.333869299,0.182246695,0.999962279,KMT5B
342.3878878,0.076251893,0.038930805,1.958651863,0.050153571,0.999962279,FOXRED1
2325.466191,-0.00189532,0.026110678,-0.07258793,0.942134032,0.999962279,PPP6R3
18.35481215,0.114620864,0.181680617,0.63089209,0.528111084,0.999962279,NRXN2
3473.595573,-0.18883682,0.084719564,-2.228963541,0.025816331,0.999962279,MS4A6A
118.5689164,-0.205989976,0.133756252,-1.540039985,0.123550607,0.999962279,MS4A4A
585.5332,-0.032895329,0.107795893,-0.305163096,0.760241938,0.999962279,ST3GAL4
1423.935458,-0.114447554,0.097728995,-1.171070613,0.241570395,0.999962279,CPT1A
20.54767283,0.17423799,0.109643729,1.589128642,0.112031353,0.999962279,CCND1
125.6287694,0.037010907,0.055698475,0.664486903,0.506378729,0.999962279,CCDC86
904.6597938,-0.018200128,0.037730758,-0.482368477,0.629544211,0.999962279,PRPF19
869.9663779,-0.014937045,0.045728895,-0.326643459,0.743937569,0.999962279,TMEM109
0.140813188,-0.251192968,1.35006317,-0.186060159,0.852397585,0.999962279,CCKBR
5.465207711,-0.116518333,0.176457577,-0.660319241,0.509048985,0.999962279,HPX
305.8807732,0.013518323,0.047099418,0.287016769,0.77409948,0.999962279,TRIM3
821.641714,0.040838434,0.046070031,0.886442513,0.375379119,0.999962279,CHORDC1
0.184190252,-0.17720831,0.930169936,-0.190511759,0.84890813,0.999962279,FOLR1
275.4035078,-0.146620698,0.063432113,-2.311458518,0.020807542,0.999962279,ANAPC15
759.663267,-0.687848498,0.352801745,-1.94967431,0.05121495,0.999962279,FOLR3
187.6008947,-0.058234512,0.061009518,-0.954515187,0.339822926,0.999962279,PANX1
29.0392611,0.024703627,0.196065539,0.125996781,0.899734472,0.999962279,ARHGEF17
0.070520919,0.367855387,1.927967325,0.190799596,0.848682605,0.999962279,APOA5
0.009287882,0.056812078,3.362944454,0.016893552,0.986521537,0.999962279,APOA4
0.019266685,-0.002072178,3.362944454,-0.00061618,0.99950836,0.999962279,APOC3
822.9718925,0.079859264,0.032494064,2.45765701,0.013984667,0.999962279,CEP164
2457.116158,0.041580593,0.080117599,0.518994502,0.603764575,0.999962279,RNF141
112.7243382,-0.029543062,0.088656434,-0.333230888,0.738960004,0.999962279,CEP126
12683.19421,0.012367234,0.031769492,0.38928019,0.697068889,0.999962279,EIF4G2
7807.700443,-0.044495387,0.050950261,-0.873310292,0.382493972,0.999962279,IL10RA
1.038364537,-0.065147338,0.400406701,-0.162702917,0.87075235,0.999962279,GALNT18
1696.815632,0.03330191,0.044177567,0.753819482,0.450957624,0.999962279,BIRC2
2594.658377,0.033904178,0.043090322,0.78681655,0.431389264,0.999962279,UBE4A
4725.366171,0.008074482,0.067312521,0.119955131,0.904518691,0.999962279,DDX6
0.962366997,0.214432366,0.372663601,0.575404643,0.565017665,0.999962279,UPK2
4518.069128,0.062343293,0.088159455,0.707165138,0.479463861,0.999962279,CBL
457.1426053,0.038637264,0.1064058,0.363112384,0.716520934,0.999962279,NECTIN1
6080.984024,0.038853187,0.089868299,0.43233473,0.665498149,0.999962279,HIPK3
0.313957731,-0.056417091,0.643072395,-0.087730545,0.930090842,0.999962279,KIAA1549L
992.7690304,-0.003485837,0.033268297,-0.104779538,0.916550747,0.999962279,FBXO3
177.3015828,-0.046016957,0.045147641,-1.019254956,0.308081942,0.999962279,PDHX
1.582649621,-0.532283869,0.330620721,-1.609953144,0.107408086,0.999962279,SLC1A2
510.8834981,-0.083554517,0.055158652,-1.514803455,0.129822185,0.999962279,COMMD9
1760.348402,0.028695304,0.071886385,0.399175781,0.689763687,0.999962279,SLC15A3
1206.934156,0.025191211,0.093997881,0.267997646,0.78870113,0.999962279,CD5
747.4173448,0.457756585,0.189496126,2.415651418,0.01570709,0.999962279,ACCS
0,NA,NA,NA,NA,NA,SCGB2A2
39.88138235,-0.037600564,0.130673579,-0.287744194,0.773542558,0.999962279,MDK
541.6438479,0.016290098,0.033706847,0.483287505,0.62889161,0.999962279,AMBRA1
1830.226267,-0.009979564,0.029999122,-0.33266186,0.739389542,0.999962279,MADD
246.0944956,-0.039125236,0.04225692,-0.925889459,0.35450343,0.999962279,PTPMT1
609.4728761,-0.008126325,0.050300962,-0.161554066,0.871657032,0.999962279,NAA40
1237.410008,-0.026340456,0.04455413,-0.591201218,0.554385606,0.999962279,CARS1
379.6500786,-0.171993502,0.139219084,-1.235416127,0.216675674,0.999962279,SLC67A1
1281.577784,0.016612464,0.056260494,0.295277604,0.767781824,0.999962279,CD81
73.78457027,0.100701328,0.083950123,1.199537592,0.230318977,0.999962279,SLC35F2
4359.964675,0.06716742,0.058836269,1.141598894,0.253620784,0.999962279,C11orf21
0,NA,NA,NA,NA,NA,ELMOD1
0.256642294,-0.220994797,0.725313922,-0.304688481,0.760603424,0.999962279,CALCA
4.433059063,-0.604663671,0.248092172,-2.437254129,0.014799275,0.999962279,SOX6
1690.357425,-0.020718699,0.028341536,-0.731036569,0.464756816,0.999962279,C11orf58
2900.385546,0.026691139,0.05207651,0.512537012,0.608275224,0.999962279,PITPNM1
4611.631548,-0.074164646,0.047059275,-1.575983614,0.11502958,0.999962279,RPS13
927.8123421,0.001416773,0.047478032,0.029840591,0.976194186,0.999962279,AIP
3216.154628,0.029366468,0.071734556,0.409376874,0.682263109,0.999962279,NUP98
348.4532569,-0.00567334,0.05949242,-0.095362403,0.924026978,0.999962279,NDUFS8
13169.48589,-0.021986902,0.084596182,-0.259904183,0.794937685,0.999962279,TCIRG1
382.4809407,0.022603437,0.081023494,0.278973856,0.780264889,0.999962279,CHKA
32.66452046,-0.062621372,0.137179162,-0.45649333,0.648035266,0.999962279,EXPH5
432.0878236,0.00568855,0.050773344,0.112038124,0.910793178,0.999962279,HPS5
596.2889777,0.014383545,0.023449429,0.613385724,0.539621324,0.999962279,GTF2H1
339.7491099,0.37278078,0.141893949,2.627178835,0.008609607,0.999962279,POU2AF1
0.034564258,-0.134940846,3.338705969,-0.04041711,0.96776059,0.999962279,PTPN5
101.5285587,0.049862945,0.127882091,0.38991343,0.696600563,0.999962279,VWF
477.9055418,-0.056669065,0.052616128,-1.077028415,0.281467572,0.999962279,PSMD9
24.11354915,-0.033155207,0.12034843,-0.275493475,0.782937138,0.999962279,P3H3
47.75986437,-0.005004062,0.109815638,-0.045567844,0.963654699,0.999962279,PPFIBP1
96.66397658,0.051521778,0.07610199,0.677009609,0.498399858,0.999962279,PRPF40B
466.6767327,-0.309851907,0.112094769,-2.764195961,0.005706326,0.999962279,CD69
866.4375823,-0.011921885,0.026852968,-0.443968972,0.657065017,0.999962279,PRDM4
2361.031443,-0.044911266,0.071798735,-0.625516121,0.531632371,0.999962279,CLEC2B
174.6002651,-0.090872167,0.051235166,-1.773628814,0.076124568,0.999962279,COQ5
13420.7025,-0.051244442,0.073960702,-0.6928604,0.488397163,0.999962279,SELPLG
2842.525145,-0.022869026,0.077400001,-0.295465455,0.767638338,0.999962279,CORO1C
6.558353601,0.075809997,0.263855898,0.287315907,0.773870444,0.999962279,ASIC1
0.078435211,0.161000865,2.104836416,0.076490916,0.939028541,0.999962279,DAO
801.5019908,0.020138069,0.049456305,0.407189126,0.683869088,0.999962279,CAPRIN2
0.437989816,-0.033622536,0.560202505,-0.06001854,0.952140869,0.999962279,TSPAN11
708.5748306,-0.037236523,0.044381476,-0.83901047,0.401463434,0.999962279,KCTD10
544.8164598,-0.066549188,0.042608587,-1.561872688,0.118317984,0.999962279,SLC11A2
1367.535791,0.012465894,0.066391454,0.187763534,0.851062023,0.999962279,MLEC
115.5500906,0.009132288,0.059017656,0.154738233,0.877027688,0.999962279,MVK
500.8298497,0.014522367,0.032015902,0.45359857,0.650117783,0.999962279,CSRNP2
2956.358196,-0.101580754,0.088844831,-1.143350186,0.252893226,0.999962279,CAMKK2
12253.53342,-0.031359152,0.059670808,-0.525535912,0.599210696,0.999962279,BIN2
40.58242543,-0.019201696,0.096748778,-0.198469648,0.84267763,0.999962279,IL23A
4057.324219,-0.072364089,0.032033769,-2.258993937,0.023883762,0.999962279,ATP5F1B
2302.582849,-0.017598362,0.032251398,-0.545661999,0.585298298,0.999962279,PTGES3
0,NA,NA,NA,NA,NA,SYT10
136.1147744,0.481790541,0.157190967,3.065001443,0.002176689,0.999962279,BCL7A
1873.37941,0.023652626,0.022539142,1.049402249,0.293993023,0.999962279,RSRC2
3.471936335,-0.178952093,0.21118803,-0.847359071,0.396795011,0.999962279,CYP27B1
0.016223399,-0.134939958,3.362944454,-0.040125539,0.967993041,0.999962279,MYF6
0,NA,NA,NA,NA,NA,MYF5
1403.062034,-0.007382978,0.11059481,-0.066757002,0.946775155,0.999962279,LIN7A
20.86002462,-0.297307909,0.12337423,-2.409805584,0.015961023,0.999962279,KRT18
157.0808059,-0.093437903,0.13939628,-0.670304137,0.502663931,0.999962279,ACSS3
16.28627003,-0.049174737,0.149080129,-0.329854404,0.741509977,0.999962279,TNS2
137.3566755,0.109525233,0.122166008,0.896527884,0.369970895,0.999962279,GLI1
79.0476145,0.031535179,0.098339124,0.320677852,0.748454533,0.999962279,PPM1H
527.7668588,0.000163943,0.036296986,0.004516723,0.996396188,0.999962279,METAP2
4207.877305,-0.044087641,0.092619492,-0.476008239,0.634068508,0.999962279,LTA4H
843.9576895,-0.002636551,0.046608265,-0.05656831,0.954889079,0.999962279,ELK3
106.293083,0.10196997,0.093333943,1.092528253,0.274600979,0.999962279,SLC6A12
22.26793354,-0.030765298,0.142742238,-0.215530445,0.829353778,0.999962279,WNT5B
125.6400365,-0.078585127,0.059707112,-1.316176976,0.188114649,0.999962279,MAGOHB
19.19630839,-0.16061765,0.156350698,-1.027290908,0.304283502,0.999962279,TRPV4
600.8704015,0.003878786,0.042546078,0.091166705,0.92736013,0.999962279,ITFG2
44.90147858,0.159508887,0.090857349,1.755596972,0.07915725,0.999962279,FOXM1
10.07717705,0.029284554,0.170409539,0.171848088,0.863556959,0.999962279,PRR4
0.041490283,-0.178722796,2.830087161,-0.063150986,0.949646274,0.999962279,PRMT8
287.7374179,-0.083073612,0.06077088,-1.366997012,0.171626242,0.999962279,PARP11
8141.875357,-0.026996211,0.060058896,-0.44949563,0.65307416,0.999962279,ARPC3
181.450791,0.043516857,0.064304435,0.676731811,0.498576129,0.999962279,GPN3
1235.691989,-0.053843373,0.029336961,-1.835342531,0.066454953,0.999962279,VPS29
0.008748475,-0.076055702,3.362944454,-0.022615807,0.981956735,0.999962279,FGF6
0.050778045,-0.045854407,2.756360172,-0.016635855,0.986727121,0.999962279,MYL2
20.29607595,0.080261124,0.111243928,0.721487678,0.470609519,0.999962279,RAD51AP1
12.33599963,0.216955329,0.185912788,1.16697367,0.243221003,0.999962279,CUX2
3610.983668,0.000322562,0.045530585,0.007084508,0.994347427,0.999962279,SH2B3
6.625425082,-0.288266088,0.188224351,-1.531502625,0.125645218,0.999962279,AKAP3
1096.284627,-0.042581032,0.148674336,-0.286404726,0.774568156,0.999962279,MANSC1
0.044792747,-0.002073111,3.215450471,-0.000644734,0.999485576,0.999962279,KCNA1
801.835837,0.130547136,0.081169922,1.608319092,0.107765311,0.999962279,DUSP16
884.9616357,-0.023645646,0.042810735,-0.55232982,0.580722404,0.999962279,CREBL2
536.9030897,-0.037625363,0.033464786,-1.124327016,0.260874321,0.999962279,ACAD10
1605.520911,-0.188033165,0.0893396,-2.104701226,0.035317324,0.999962279,ALDH2
3121.64673,-0.036262199,0.06119492,-0.592568783,0.553469776,0.999962279,CDKN1B
6.335891862,0.162784638,0.26290513,0.619176347,0.535800192,0.999962279,GPRC5D
444.4664693,0.018271096,0.050662931,0.360640331,0.718368336,0.999962279,NAA25
0.192456406,0.251598751,0.889469821,0.28286373,0.777281299,0.999962279,GSG1
24.40557038,-0.004631548,0.100050701,-0.046292008,0.963077509,0.999962279,SCNN1A
1753.993886,0.033964805,0.074435973,0.456295582,0.64817744,0.999962279,LTBR
244.0543596,-0.039938174,0.058747427,-0.679828472,0.496613077,0.999962279,OGFOD2
393.8011522,-0.119335471,0.09742721,-1.224867989,0.220624963,0.999962279,CDK2AP1
7332.753527,0.285836052,0.290038409,0.985511034,0.324373114,0.999962279,OAS3
3760.945764,0.179566828,0.226501243,0.792785176,0.427902995,0.999962279,OAS2
0.354136122,-0.024774333,0.554192025,-0.044703517,0.96434363,0.999962279,ART4
3.756134196,-0.228395877,0.229956972,-0.993211359,0.320606964,0.999962279,MGP
2.545996333,-0.202677241,0.288962613,-0.701396071,0.483055873,0.999962279,RASAL1
21844.75323,-0.036889734,0.060926789,-0.605476416,0.54486249,0.999962279,ARHGDIB
219.1496014,-0.010246877,0.049997489,-0.20494784,0.837612878,0.999962279,GTF2H3
765.6068476,-0.049400381,0.027824517,-1.775426372,0.075827513,0.999962279,EIF2B1
425.4312445,0.041893281,0.039420074,1.062739788,0.287899972,0.999962279,DDX55
3545.424574,0.026603055,0.072628296,0.366290502,0.714148316,0.999962279,SLC38A1
0,NA,NA,NA,NA,NA,RERGL
2.439644873,-0.065074649,0.270195503,-0.240842828,0.809676934,0.999962279,ENDOU
593.9652765,0.039823334,0.057337941,0.694537223,0.487345366,0.999962279,SPRING1
601.5985008,-0.074871285,0.075572278,-0.990724204,0.321820269,0.999962279,VDR
0,NA,NA,NA,NA,NA,FZD10
163.8168518,-0.006486283,0.036619208,-0.177127876,0.859407946,0.999962279,RFC5
598.486981,-0.062062141,0.062603598,-0.991351034,0.321514202,0.999962279,STX2
89.54456345,-0.077959191,0.105987718,-0.735549286,0.462005035,0.999962279,ADGRD1
1081.366157,-0.047439669,0.032883388,-1.442663651,0.149115243,0.999962279,COPZ1
111.2437202,-0.062518246,0.100498461,-0.622081631,0.533888193,0.999962279,TBC1D30
1178.598132,0.039044306,0.050547268,0.772431577,0.439858858,0.999962279,CAND1
1.416436783,0.813929641,0.350075945,2.325008768,0.020071491,0.999962279,IL26
47.5963934,-0.028895539,0.155494826,-0.185829587,0.852578402,0.999962279,IFNG
3412.840647,-0.000799805,0.062619585,-0.012772436,0.989809348,0.999962279,RAB5B
505.8378571,-0.026499302,0.047651335,-0.556108294,0.578136826,0.999962279,MDM1
510.9012668,-0.010609824,0.040159224,-0.264193952,0.791630471,0.999962279,NUP107
1211.616803,-0.052024303,0.021420593,-2.428705126,0.015152851,0.999962279,CNOT2
263.542263,0.081147123,0.062023683,1.308324795,0.190763168,0.999962279,TIMELESS
1654.472612,-0.017994973,0.048054644,-0.374468971,0.708055438,0.999962279,CPSF6
668.3643921,-0.021395382,0.063355063,-0.337705948,0.735584792,0.999962279,KRR1
325.5821712,-0.028447092,0.045070566,-0.631167835,0.527930791,0.999962279,MRPL51
14613.04496,-0.088496076,0.069258858,-1.277758231,0.201334686,0.999962279,GAPDH
521.3419462,0.040969898,0.058240464,0.703461056,0.481768468,0.999962279,NOP2
4364.924107,0.047973986,0.031373858,1.529106996,0.126237921,0.999962279,CHD4
251.7518111,-0.056594128,0.072469926,-0.780932603,0.434842136,0.999962279,ACRBP
1405.560525,0.069300333,0.095389985,0.726494852,0.467535462,0.999962279,BLTP3B
566.8297424,-0.075333454,0.03544015,-2.125652804,0.033532179,0.999962279,COPS7A
729.7945594,-0.003348751,0.038390203,-0.087229307,0.930489245,0.999962279,ING4
11.30348362,-0.129816829,0.161895963,-0.801853408,0.42263776,0.999962279,GNB3
17.83523876,0.069021128,0.11066246,0.623708603,0.532818972,0.999962279,CDCA3
458.0818979,-0.069745401,0.07741963,-0.900874899,0.367654839,0.999962279,CHPT1
683.2388284,-0.030890163,0.039935067,-0.773509736,0.439220769,0.999962279,USP5
2856.860237,-0.078353933,0.047834978,-1.638004998,0.101420651,0.999962279,TPI1
1876.174247,-0.113595096,0.070892514,-1.602356711,0.109076752,0.999962279,GNPTAB
190.5370166,-0.127971365,0.144923408,-0.883027571,0.377221375,0.999962279,SPSB2
554.6245707,0.083369149,0.085392449,0.976305865,0.328912915,0.999962279,ENO2
641.7861707,0.078852101,0.065709604,1.200008762,0.230135937,0.999962279,ATN1
425.7605826,-0.032065784,0.077914555,-0.411550626,0.680668827,0.999962279,C12orf57
