baseMean,log2FoldChange,lfcSE,pvalue,padj,gene
1389.5402479624,0.132311396748214,0.0712163707071546,0.00216573372069822,0.512358942835579,EIF3D
1064.13757599475,0.132003389608016,0.0617280130965322,0.00128304312376218,0.512358942835579,ENSA
201.426293660044,0.222374983732304,0.102710499252511,0.000950304803246954,0.512358942835579,ENY2
179.527124784717,0.283516167702215,0.128352349813929,0.000843077376273745,0.512358942835579,ERH
77.2900039216116,0.406579977278428,0.192664513229588,0.00105986472917002,0.512358942835579,GAS5-AS1
84.8818395008946,0.394405528948674,0.171183742063637,0.000674182357246308,0.512358942835579,HSPE1
118.576617466053,-0.241407283450465,0.155169019437549,0.00232406856241173,0.512358942835579,IGF2BP3
8.96974385610979,-0.0052889342079141,0.0262560232336462,0.00122498989155197,0.512358942835579,KCNJ4
86.0639507590637,0.192826992992581,0.101932228915668,0.00162172114127305,0.512358942835579,KCNMB3
14.6054462846403,-0.00778768468551941,0.027162484425566,0.00232242199799836,0.512358942835579,LINC00540
65.2293356970444,-0.00561417741536682,0.0263472972015777,0.00234084206109413,0.512358942835579,LINC00989
33.5759217972968,-0.0171570892429738,0.0344289908386207,0.00175616749341044,0.512358942835579,LPPR3
115.379158818377,0.22305163535912,0.108507261757001,0.00116795717434934,0.512358942835579,MAGOH
55.0611274161629,0.232758453088493,0.108133561486721,0.000904317498912407,0.512358942835579,MIR1244-1
2.22573137445619,-0.00446436093269324,0.0260318753343655,0.00140376372360215,0.512358942835579,MIR4787
2.49030425982082,1.58425267198368,0.833687873712166,0.00204707245109201,0.512358942835579,MIR6077
276.348472642959,0.152131450985573,0.0768802933797404,0.00152048667709641,0.512358942835579,MITD1
57.1737371032685,0.356809664268615,0.167218825634736,0.00095850069508872,0.512358942835579,MRPL13
65.418467624967,0.369797673213922,0.194652768881836,0.00159558666311094,0.512358942835579,MRPS33
543.91843674886,0.132489502137369,0.0566942581058346,0.000744076676041434,0.512358942835579,NDUFS2
152.09361412151,0.328266058475899,0.178311074196094,0.00175931670165816,0.512358942835579,NDUFS5
29.0737048224676,0.345103774490983,0.184814430931637,0.00158429746471103,0.512358942835579,NME1
4.0759281742398,-0.0047577773503666,0.0261058106427814,0.00133148265580971,0.512358942835579,NMU
426.45235911906,0.325733809329174,0.161595979472185,0.00130338962803364,0.512358942835579,NSA2
75.3607573768598,0.28685680143706,0.128065348626196,0.000754690938142459,0.512358942835579,NUDT2
173.095721529815,0.216371420438097,0.109601950376688,0.00141778025250037,0.512358942835579,OSTC
307.054810845325,0.165157322175119,0.0896785303784293,0.00213619583075995,0.512358942835579,PAIP1
889.16568518437,0.46510837738178,0.253337235650226,0.00206123570056504,0.512358942835579,PFDN5
130.346561202244,0.18065299783161,0.080048983806545,0.000812308651546942,0.512358942835579,PIGA
82.4805242324208,-0.29309432583001,0.137020690550993,0.000839281473577218,0.512358942835579,PPP1R32
342.928166353691,0.156691386247213,0.064374930801969,0.000666325781933906,0.512358942835579,PPP1R8
278.382473854153,0.159759852869868,0.0687500975236026,0.00081609720495748,0.512358942835579,PRKAG1
255.205567020333,0.333718235171297,0.157679634744032,0.00109172916053611,0.512358942835579,PSMA2
464.094172761096,0.319473359619731,0.150141916523347,0.00109905630545553,0.512358942835579,PSMA4
298.442113627098,0.200704886672782,0.108497910453283,0.00183186784448503,0.512358942835579,PSMC2
53.9009991846966,0.354486665485466,0.176129283899997,0.00122195014650397,0.512358942835579,RAB13
14.0228926696498,-0.00832422226482348,0.0274157839363359,0.00214938686038991,0.512358942835579,RDH16
4.58307222494612,-0.00359052792423113,0.0258342365552401,0.00151531007909296,0.512358942835579,ROR1-AS1
77.9019596426215,0.51385164051897,0.296221790783412,0.0021685763529257,0.512358942835579,RPL21P28
1759.12897636456,0.654237706255916,0.328207270301305,0.00152314865226947,0.512358942835579,RPL26
2512.32125593162,0.44439501302117,0.23289794028551,0.00175625198546224,0.512358942835579,RPL27
887.361526315471,0.288508983950127,0.163041337559178,0.00219418334472054,0.512358942835579,RPL36A-HNRNPH2
1226.0904007511,0.253255575323546,0.145978419888712,0.00226996355446213,0.512358942835579,RPS10-NUDT3
4411.31336410432,0.475557117632546,0.207780142723297,0.000743294644595916,0.512358942835579,RPS18
2103.5651938683,0.397103222092743,0.207815523823135,0.00158976561849618,0.512358942835579,RPS27A
2319.02755239899,0.462407712291214,0.257965817329678,0.002000063783361,0.512358942835579,RPS3A
2.30386225534111,-0.00353928755688847,0.0258237218563264,0.00201210004736414,0.512358942835579,S100A7L2
68.9422868582732,-0.383327842091212,0.220148208908208,0.00159912169536551,0.512358942835579,SAMD14
227.104013511373,0.225462052237192,0.105710649373035,0.00103359555398048,0.512358942835579,SBDS
750.923457934707,0.171136950723788,0.083093718746942,0.00128557700246787,0.512358942835579,SELENOF
196.241280983366,0.325229091626851,0.190916160461203,0.00219682498168729,0.512358942835579,SF3B6
7.91451517002163,-0.00642952932574477,0.0266263780263667,0.00174540552251241,0.512358942835579,SH3PXD2A-AS1
90.3400817351655,0.243633383248837,0.146633947531858,0.00234083796559343,0.512358942835579,SHFM1
13.9928775692887,-0.00532908034193528,0.026261766770787,0.00200958765208151,0.512358942835579,SLC30A2
65.8129752466635,-0.0108030859786476,0.0288449679153579,0.000750893150074825,0.512358942835579,SLC9A3
587.635724810634,0.357426734579501,0.202696930698268,0.00205917031351095,0.512358942835579,SLMO2-ATP5E
1708.19835157919,0.094308747796684,0.0435638864011545,0.00212370859897587,0.512358942835579,SLTM
37.8719165027373,0.430707521578407,0.257212207948616,0.00222447730788557,0.512358942835579,SNORA22
12.1603286032474,0.52018581426428,0.260507272538796,0.00117541361090612,0.512358942835579,SNORA49
441.633927290527,0.210372126297953,0.110915116995743,0.00164942310920302,0.512358942835579,SOD1
660.64793170506,0.246576675386524,0.128448195898474,0.00148297976499306,0.512358942835579,SUB1
392.596611402522,0.210609964688498,0.10676871894292,0.00145984170171601,0.512358942835579,SUMO1
